onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
2.5	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
2.58	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
2.66	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
2.74	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
2.82	0.05	Adapter 507Hz Probe 3839Hz	1	3.839	70.00	0.437
3.0	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
3.08	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
3.16	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
3.24	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
3.32	0.05	Adapter 507Hz Probe 3839Hz	1	3.839	70.00	0.437
3.5	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
3.58	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
3.66	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
3.74	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
3.82	0.05	Adapter 507Hz Probe 3839Hz	1	3.839	70.00	0.437
4.0	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
4.08	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
4.16	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
4.24	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
4.32	0.05	Adapter 507Hz Probe 3839Hz	1	3.839	70.00	0.437
4.5	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
4.58	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
4.66	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
4.74	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
4.82	0.05	Adapter 507Hz Probe 3839Hz	1	3.839	70.00	0.437
5.0	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
5.08	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
5.16	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
5.24	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
5.32	0.05	Adapter 507Hz Probe 3839Hz	1	3.839	70.00	0.437
5.5	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
5.58	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
5.66	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
5.74	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
5.82	0.05	Adapter 507Hz Probe 3839Hz	1	3.839	70.00	0.437
6.0	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
6.08	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
6.16	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
6.24	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
6.32	0.05	Adapter 507Hz Probe 3839Hz	1	3.839	70.00	0.437
6.5	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
6.58	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
6.66	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
6.74	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
6.82	0.05	Adapter 507Hz Probe 3839Hz	1	3.839	70.00	0.437
7.0	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
7.08	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
7.16	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
7.24	0.05	Adapter 507Hz Probe 3839Hz	1	0.507	70.00	0.079
7.32	0.05	Adapter 507Hz Probe 3839Hz	1	3.839	70.00	0.437
10.004	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.084	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.164	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.244	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.504	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.584	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.664	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.744	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.004	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.084	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.164	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.244	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.504	0.05	Adapter 251Hz	2	0.251	70.00	0.052
